rebalance_date,ticker,weight,strategy
2021-09-01,ABBV,0.03827051847314212,Coverage-aware sentiment tilt
2021-09-01,ABT,0.032091507613079134,Coverage-aware sentiment tilt
2021-09-01,ADBE,0.016783800166674367,Coverage-aware sentiment tilt
2021-09-01,AEP,0.03011197746441901,Coverage-aware sentiment tilt
2021-09-01,AMD,0.014584864635106142,Coverage-aware sentiment tilt
2021-09-01,AMGN,0.01841920372224601,Coverage-aware sentiment tilt
2021-09-01,AMT,0.02654903497361811,Coverage-aware sentiment tilt
2021-09-01,BA,0.009352261062218876,Coverage-aware sentiment tilt
2021-09-01,CAT,0.012905113513799667,Coverage-aware sentiment tilt
2021-09-01,CCI,0.02833671357761312,Coverage-aware sentiment tilt
2021-09-01,CMCSA,0.02149028436417392,Coverage-aware sentiment tilt
2021-09-01,COP,0.006791231674304141,Coverage-aware sentiment tilt
2021-09-01,CVX,0.008421304270314444,Coverage-aware sentiment tilt
2021-09-01,D,0.036256124632719766,Coverage-aware sentiment tilt
2021-09-01,DD,0.012839520107247317,Coverage-aware sentiment tilt
2021-09-01,DIS,0.01650670689486117,Coverage-aware sentiment tilt
2021-09-01,DOW,0.00956015561900498,Coverage-aware sentiment tilt
2021-09-01,DUK,0.03237574288153145,Coverage-aware sentiment tilt
2021-09-01,EA,0.027576813724289367,Coverage-aware sentiment tilt
2021-09-01,GE,0.013357785775430111,Coverage-aware sentiment tilt
2021-09-01,GILD,0.0343168326434535,Coverage-aware sentiment tilt
2021-09-01,GS,0.012745244753966494,Coverage-aware sentiment tilt
2021-09-01,INTC,0.013154567312211344,Coverage-aware sentiment tilt
2021-09-01,KO,0.023158791025666467,Coverage-aware sentiment tilt
2021-09-01,MMM,0.023457870030766447,Coverage-aware sentiment tilt
2021-09-01,MRK,0.020358357051671484,Coverage-aware sentiment tilt
2021-09-01,MS,0.011568736522326368,Coverage-aware sentiment tilt
2021-09-01,NEE,0.023982173174894796,Coverage-aware sentiment tilt
2021-09-01,NEM,0.015001096928710541,Coverage-aware sentiment tilt
2021-09-01,NKE,0.020395068736872256,Coverage-aware sentiment tilt
2021-09-01,NUE,0.014493819975903812,Coverage-aware sentiment tilt
2021-09-01,NVDA,0.01145559388963784,Coverage-aware sentiment tilt
2021-09-01,O,0.026225898346078726,Coverage-aware sentiment tilt
2021-09-01,OXY,0.007923259852452385,Coverage-aware sentiment tilt
2021-09-01,PLD,0.019114971769280075,Coverage-aware sentiment tilt
2021-09-01,PSA,0.04746552175750138,Coverage-aware sentiment tilt
2021-09-01,QCOM,0.010525484194380916,Coverage-aware sentiment tilt
2021-09-01,SBUX,0.017665358451585143,Coverage-aware sentiment tilt
2021-09-01,SHW,0.021391197534813212,Coverage-aware sentiment tilt
2021-09-01,SLB,0.00545225108924833,Coverage-aware sentiment tilt
2021-09-01,SO,0.02626782011274734,Coverage-aware sentiment tilt
2021-09-01,T,0.0388225583511825,Coverage-aware sentiment tilt
2021-09-01,TMUS,0.0192905221838774,Coverage-aware sentiment tilt
2021-09-01,TTWO,0.027491831067769763,Coverage-aware sentiment tilt
2021-09-01,UPS,0.017552749386293934,Coverage-aware sentiment tilt
2021-09-01,USB,0.013646752003346103,Coverage-aware sentiment tilt
2021-09-01,V,0.018248465158007165,Coverage-aware sentiment tilt
2021-09-01,WFC,0.01172403398540366,Coverage-aware sentiment tilt
2021-09-01,WMT,0.02873354375049311,Coverage-aware sentiment tilt
2021-09-01,XOM,0.005788963813664264,Coverage-aware sentiment tilt
2021-10-01,ABBV,0.021786779675984455,Coverage-aware sentiment tilt
2021-10-01,ABT,0.03398409514192167,Coverage-aware sentiment tilt
2021-10-01,ADBE,0.02469076701713875,Coverage-aware sentiment tilt
2021-10-01,AEP,0.022706454307036272,Coverage-aware sentiment tilt
2021-10-01,AMD,0.017047321385735413,Coverage-aware sentiment tilt
2021-10-01,AMGN,0.015916866330329613,Coverage-aware sentiment tilt
2021-10-01,AMT,0.026736207946915672,Coverage-aware sentiment tilt
2021-10-01,BA,0.009458241972752347,Coverage-aware sentiment tilt
2021-10-01,CAT,0.014566848725268625,Coverage-aware sentiment tilt
2021-10-01,CCI,0.034973642191271755,Coverage-aware sentiment tilt
2021-10-01,CMCSA,0.012027359797140222,Coverage-aware sentiment tilt
2021-10-01,COP,0.011787932395573505,Coverage-aware sentiment tilt
2021-10-01,CVX,0.01072363798626888,Coverage-aware sentiment tilt
2021-10-01,D,0.039312888837651855,Coverage-aware sentiment tilt
2021-10-01,DD,0.011537698966346594,Coverage-aware sentiment tilt
2021-10-01,DIS,0.01604963721194884,Coverage-aware sentiment tilt
2021-10-01,DOW,0.01007348791629028,Coverage-aware sentiment tilt
2021-10-01,DUK,0.024971528778696173,Coverage-aware sentiment tilt
2021-10-01,EA,0.02292506500646223,Coverage-aware sentiment tilt
2021-10-01,GE,0.009892833577461433,Coverage-aware sentiment tilt
2021-10-01,GILD,0.03426302869703675,Coverage-aware sentiment tilt
2021-10-01,GS,0.01128141282118598,Coverage-aware sentiment tilt
2021-10-01,INTC,0.017110410489897695,Coverage-aware sentiment tilt
2021-10-01,KO,0.023877742332876352,Coverage-aware sentiment tilt
2021-10-01,MMM,0.0274860716149781,Coverage-aware sentiment tilt
2021-10-01,MRK,0.028570987003928714,Coverage-aware sentiment tilt
2021-10-01,MS,0.00772369124289279,Coverage-aware sentiment tilt
2021-10-01,NEE,0.03251410148796842,Coverage-aware sentiment tilt
2021-10-01,NEM,0.017682834347075738,Coverage-aware sentiment tilt
2021-10-01,NKE,0.016290372897306487,Coverage-aware sentiment tilt
2021-10-01,NUE,0.007995015328614512,Coverage-aware sentiment tilt
2021-10-01,NVDA,0.01929146152485246,Coverage-aware sentiment tilt
2021-10-01,O,0.023055800052627425,Coverage-aware sentiment tilt
2021-10-01,OXY,0.005229650514236288,Coverage-aware sentiment tilt
2021-10-01,PLD,0.01508217435475451,Coverage-aware sentiment tilt
2021-10-01,PSA,0.035482633748028555,Coverage-aware sentiment tilt
2021-10-01,QCOM,0.010666892828624657,Coverage-aware sentiment tilt
2021-10-01,SBUX,0.02210548218337887,Coverage-aware sentiment tilt
2021-10-01,SHW,0.022949398680685244,Coverage-aware sentiment tilt
2021-10-01,SLB,0.010095204445458413,Coverage-aware sentiment tilt
2021-10-01,SO,0.03037409759100321,Coverage-aware sentiment tilt
2021-10-01,T,0.030606226514431577,Coverage-aware sentiment tilt
2021-10-01,TMUS,0.017884806136700886,Coverage-aware sentiment tilt
2021-10-01,TTWO,0.043665012644515507,Coverage-aware sentiment tilt
2021-10-01,UPS,0.01503315880349483,Coverage-aware sentiment tilt
2021-10-01,USB,0.01617113957288203,Coverage-aware sentiment tilt
2021-10-01,V,0.01612604603417052,Coverage-aware sentiment tilt
2021-10-01,WFC,0.01043431695841436,Coverage-aware sentiment tilt
2021-10-01,WMT,0.0323910385698841,Coverage-aware sentiment tilt
2021-10-01,XOM,0.007390495409900413,Coverage-aware sentiment tilt
2021-11-01,ABBV,0.018514353216403413,Coverage-aware sentiment tilt
2021-11-01,ABT,0.025865156757811553,Coverage-aware sentiment tilt
2021-11-01,ADBE,0.02877666380023379,Coverage-aware sentiment tilt
2021-11-01,AEP,0.027833768157871943,Coverage-aware sentiment tilt
2021-11-01,AMD,0.015763425697841768,Coverage-aware sentiment tilt
2021-11-01,AMGN,0.024077914895774204,Coverage-aware sentiment tilt
2021-11-01,AMT,0.033697032507079325,Coverage-aware sentiment tilt
2021-11-01,BA,0.010503374457902632,Coverage-aware sentiment tilt
2021-11-01,CAT,0.012189644534685018,Coverage-aware sentiment tilt
2021-11-01,CCI,0.021834814703455413,Coverage-aware sentiment tilt
2021-11-01,CMCSA,0.01960246755336661,Coverage-aware sentiment tilt
2021-11-01,COP,0.016935706652811265,Coverage-aware sentiment tilt
2021-11-01,CVX,0.012608618534444112,Coverage-aware sentiment tilt
2021-11-01,D,0.022835201538134533,Coverage-aware sentiment tilt
2021-11-01,DD,0.015372763669032945,Coverage-aware sentiment tilt
2021-11-01,DIS,0.01536909575561144,Coverage-aware sentiment tilt
2021-11-01,DOW,0.008224376324343535,Coverage-aware sentiment tilt
2021-11-01,DUK,0.026299245424332863,Coverage-aware sentiment tilt
2021-11-01,EA,0.039879582175924196,Coverage-aware sentiment tilt
2021-11-01,GE,0.01244859867127773,Coverage-aware sentiment tilt
2021-11-01,GILD,0.0205799885846146,Coverage-aware sentiment tilt
2021-11-01,GS,0.016229754814554246,Coverage-aware sentiment tilt
2021-11-01,INTC,0.01384896623379711,Coverage-aware sentiment tilt
2021-11-01,KO,0.028742024726418215,Coverage-aware sentiment tilt
2021-11-01,MMM,0.017442841324601353,Coverage-aware sentiment tilt
2021-11-01,MRK,0.02511385985711755,Coverage-aware sentiment tilt
2021-11-01,MS,0.013356529774760453,Coverage-aware sentiment tilt
2021-11-01,NEE,0.020964377161881143,Coverage-aware sentiment tilt
2021-11-01,NEM,0.024100677745992456,Coverage-aware sentiment tilt
2021-11-01,NKE,0.020134817982328652,Coverage-aware sentiment tilt
2021-11-01,NUE,0.009834907015334786,Coverage-aware sentiment tilt
2021-11-01,NVDA,0.015893134720804288,Coverage-aware sentiment tilt
2021-11-01,O,0.033694776083757844,Coverage-aware sentiment tilt
2021-11-01,OXY,0.012817347553820394,Coverage-aware sentiment tilt
2021-11-01,PLD,0.02553957725231137,Coverage-aware sentiment tilt
2021-11-01,PSA,0.03689923000140175,Coverage-aware sentiment tilt
2021-11-01,QCOM,0.00808115579514151,Coverage-aware sentiment tilt
2021-11-01,SBUX,0.013551413634817844,Coverage-aware sentiment tilt
2021-11-01,SHW,0.01620282720583768,Coverage-aware sentiment tilt
2021-11-01,SLB,0.010101073813910864,Coverage-aware sentiment tilt
2021-11-01,SO,0.024213561866452803,Coverage-aware sentiment tilt
2021-11-01,T,0.0328307095399081,Coverage-aware sentiment tilt
2021-11-01,TMUS,0.017200548555615206,Coverage-aware sentiment tilt
2021-11-01,TTWO,0.02780263165747871,Coverage-aware sentiment tilt
2021-11-01,UPS,0.03556521941947114,Coverage-aware sentiment tilt
2021-11-01,USB,0.011266041379653518,Coverage-aware sentiment tilt
2021-11-01,V,0.012154008588873584,Coverage-aware sentiment tilt
2021-11-01,WFC,0.011958315504838602,Coverage-aware sentiment tilt
2021-11-01,WMT,0.024339228838296433,Coverage-aware sentiment tilt
2021-11-01,XOM,0.010908648337869566,Coverage-aware sentiment tilt
2021-12-01,ABBV,0.025244245668079854,Coverage-aware sentiment tilt
2021-12-01,ABT,0.053154609352592065,Coverage-aware sentiment tilt
2021-12-01,ADBE,0.018231398570271572,Coverage-aware sentiment tilt
2021-12-01,AEP,0.027301904793665937,Coverage-aware sentiment tilt
2021-12-01,AMD,0.01623167608975376,Coverage-aware sentiment tilt
2021-12-01,AMGN,0.015691650601202686,Coverage-aware sentiment tilt
2021-12-01,AMT,0.029517075026219006,Coverage-aware sentiment tilt
2021-12-01,BA,0.01251838706485282,Coverage-aware sentiment tilt
2021-12-01,CAT,0.019462241029427,Coverage-aware sentiment tilt
2021-12-01,CCI,0.031135722912573823,Coverage-aware sentiment tilt
2021-12-01,CMCSA,0.009732987683822051,Coverage-aware sentiment tilt
2021-12-01,COP,0.009634989042250821,Coverage-aware sentiment tilt
2021-12-01,CVX,0.011956658315264613,Coverage-aware sentiment tilt
2021-12-01,D,0.029169918439662237,Coverage-aware sentiment tilt
2021-12-01,DD,0.01225165257761342,Coverage-aware sentiment tilt
2021-12-01,DIS,0.016787006508849994,Coverage-aware sentiment tilt
2021-12-01,DOW,0.009407326676393548,Coverage-aware sentiment tilt
2021-12-01,DUK,0.04992593379151541,Coverage-aware sentiment tilt
2021-12-01,EA,0.02202248858375351,Coverage-aware sentiment tilt
2021-12-01,GE,0.015757565410409537,Coverage-aware sentiment tilt
2021-12-01,GILD,0.021269229796464097,Coverage-aware sentiment tilt
2021-12-01,GS,0.011784729911132915,Coverage-aware sentiment tilt
2021-12-01,INTC,0.024625403857505116,Coverage-aware sentiment tilt
2021-12-01,KO,0.026368639275332784,Coverage-aware sentiment tilt
2021-12-01,MMM,0.015338498361747426,Coverage-aware sentiment tilt
2021-12-01,MRK,0.02391649871866068,Coverage-aware sentiment tilt
2021-12-01,MS,0.013501260359515911,Coverage-aware sentiment tilt
2021-12-01,NEE,0.023900728535942835,Coverage-aware sentiment tilt
2021-12-01,NEM,0.025030378159074974,Coverage-aware sentiment tilt
2021-12-01,NKE,0.017761090159973403,Coverage-aware sentiment tilt
2021-12-01,NUE,0.00910817805867118,Coverage-aware sentiment tilt
2021-12-01,NVDA,0.014815165858073994,Coverage-aware sentiment tilt
2021-12-01,O,0.022738792572659556,Coverage-aware sentiment tilt
2021-12-01,OXY,0.004998521580865213,Coverage-aware sentiment tilt
2021-12-01,PLD,0.019070906767952363,Coverage-aware sentiment tilt
2021-12-01,PSA,0.0346163699688975,Coverage-aware sentiment tilt
2021-12-01,QCOM,0.010589418001520136,Coverage-aware sentiment tilt
2021-12-01,SBUX,0.024204844169752958,Coverage-aware sentiment tilt
2021-12-01,SHW,0.02249550556388978,Coverage-aware sentiment tilt
2021-12-01,SLB,0.009142885003765802,Coverage-aware sentiment tilt
2021-12-01,SO,0.024660720786700487,Coverage-aware sentiment tilt
2021-12-01,T,0.02362935087879516,Coverage-aware sentiment tilt
2021-12-01,TMUS,0.013829429252456584,Coverage-aware sentiment tilt
2021-12-01,TTWO,0.023152591924477033,Coverage-aware sentiment tilt
2021-12-01,UPS,0.018736100438370935,Coverage-aware sentiment tilt
2021-12-01,USB,0.012851448422920827,Coverage-aware sentiment tilt
2021-12-01,V,0.018700305240053103,Coverage-aware sentiment tilt
2021-12-01,WFC,0.01716801145894246,Coverage-aware sentiment tilt
2021-12-01,WMT,0.027137509848984408,Coverage-aware sentiment tilt
2021-12-01,XOM,0.009722048928726744,Coverage-aware sentiment tilt
2022-01-03,ABBV,0.020502731359903697,Coverage-aware sentiment tilt
2022-01-03,ABT,0.048014920257648565,Coverage-aware sentiment tilt
2022-01-03,ADBE,0.02003759884672101,Coverage-aware sentiment tilt
2022-01-03,AEP,0.03677966564416822,Coverage-aware sentiment tilt
2022-01-03,AMD,0.016937562433736196,Coverage-aware sentiment tilt
2022-01-03,AMGN,0.016565160211301666,Coverage-aware sentiment tilt
2022-01-03,AMT,0.01880588903093888,Coverage-aware sentiment tilt
2022-01-03,BA,0.0067073672591451885,Coverage-aware sentiment tilt
2022-01-03,CAT,0.013608335248385905,Coverage-aware sentiment tilt
2022-01-03,CCI,0.03172852832089917,Coverage-aware sentiment tilt
2022-01-03,CMCSA,0.012658334959833064,Coverage-aware sentiment tilt
2022-01-03,COP,0.01251905456005515,Coverage-aware sentiment tilt
2022-01-03,CVX,0.015088698157552765,Coverage-aware sentiment tilt
2022-01-03,D,0.02090486346239501,Coverage-aware sentiment tilt
2022-01-03,DD,0.013062986527211487,Coverage-aware sentiment tilt
2022-01-03,DIS,0.014733172080543398,Coverage-aware sentiment tilt
2022-01-03,DOW,0.012308918434850007,Coverage-aware sentiment tilt
2022-01-03,DUK,0.024136822388815857,Coverage-aware sentiment tilt
2022-01-03,EA,0.02806665120132159,Coverage-aware sentiment tilt
2022-01-03,GE,0.014561457590522115,Coverage-aware sentiment tilt
2022-01-03,GILD,0.026939404940128087,Coverage-aware sentiment tilt
2022-01-03,GS,0.010275357810679214,Coverage-aware sentiment tilt
2022-01-03,INTC,0.018012017182663414,Coverage-aware sentiment tilt
2022-01-03,KO,0.03893114164781317,Coverage-aware sentiment tilt
2022-01-03,MMM,0.02536166526986986,Coverage-aware sentiment tilt
2022-01-03,MRK,0.027176773390078072,Coverage-aware sentiment tilt
2022-01-03,MS,0.008504248998691899,Coverage-aware sentiment tilt
2022-01-03,NEE,0.037915644428099346,Coverage-aware sentiment tilt
2022-01-03,NEM,0.022806288308304296,Coverage-aware sentiment tilt
2022-01-03,NKE,0.017779617682200072,Coverage-aware sentiment tilt
2022-01-03,NUE,0.012867868504591306,Coverage-aware sentiment tilt
2022-01-03,NVDA,0.012403126526010874,Coverage-aware sentiment tilt
2022-01-03,O,0.02712544815440422,Coverage-aware sentiment tilt
2022-01-03,OXY,0.008907126840768402,Coverage-aware sentiment tilt
2022-01-03,PLD,0.015969846986102935,Coverage-aware sentiment tilt
2022-01-03,PSA,0.036332907036541275,Coverage-aware sentiment tilt
2022-01-03,QCOM,0.014681558365395747,Coverage-aware sentiment tilt
2022-01-03,SBUX,0.012473579761238392,Coverage-aware sentiment tilt
2022-01-03,SHW,0.015744843741695255,Coverage-aware sentiment tilt
2022-01-03,SLB,0.008734649586227133,Coverage-aware sentiment tilt
2022-01-03,SO,0.03326435632605494,Coverage-aware sentiment tilt
2022-01-03,T,0.02738016641396975,Coverage-aware sentiment tilt
2022-01-03,TMUS,0.01679369667905007,Coverage-aware sentiment tilt
2022-01-03,TTWO,0.018668761606358424,Coverage-aware sentiment tilt
2022-01-03,UPS,0.02164986210212505,Coverage-aware sentiment tilt
2022-01-03,USB,0.014455245063643278,Coverage-aware sentiment tilt
2022-01-03,V,0.02088225238705806,Coverage-aware sentiment tilt
2022-01-03,WFC,0.01111632177795246,Coverage-aware sentiment tilt
2022-01-03,WMT,0.02558419484984959,Coverage-aware sentiment tilt
2022-01-03,XOM,0.013533309656486461,Coverage-aware sentiment tilt
2022-02-01,ABBV,0.021313442119217672,Coverage-aware sentiment tilt
2022-02-01,ABT,0.031159642493816135,Coverage-aware sentiment tilt
2022-02-01,ADBE,0.018218497727106476,Coverage-aware sentiment tilt
2022-02-01,AEP,0.04775403913913917,Coverage-aware sentiment tilt
2022-02-01,AMD,0.014056171623169925,Coverage-aware sentiment tilt
2022-02-01,AMGN,0.020227714890483212,Coverage-aware sentiment tilt
2022-02-01,AMT,0.01671923183107754,Coverage-aware sentiment tilt
2022-02-01,BA,0.007647675797295144,Coverage-aware sentiment tilt
2022-02-01,CAT,0.017453135028329514,Coverage-aware sentiment tilt
2022-02-01,CCI,0.03256432985205151,Coverage-aware sentiment tilt
2022-02-01,CMCSA,0.020882665708673608,Coverage-aware sentiment tilt
2022-02-01,COP,0.0170941382026247,Coverage-aware sentiment tilt
2022-02-01,CVX,0.014649065824793434,Coverage-aware sentiment tilt
2022-02-01,D,0.046049575065911265,Coverage-aware sentiment tilt
2022-02-01,DD,0.012225614517680266,Coverage-aware sentiment tilt
2022-02-01,DIS,0.013017856595009354,Coverage-aware sentiment tilt
2022-02-01,DOW,0.010739819666316534,Coverage-aware sentiment tilt
2022-02-01,DUK,0.04173943789186268,Coverage-aware sentiment tilt
2022-02-01,EA,0.03290804268946359,Coverage-aware sentiment tilt
2022-02-01,GE,0.012752451141069363,Coverage-aware sentiment tilt
2022-02-01,GILD,0.020729139604140332,Coverage-aware sentiment tilt
2022-02-01,GS,0.01255343954416245,Coverage-aware sentiment tilt
2022-02-01,INTC,0.013536800619189847,Coverage-aware sentiment tilt
2022-02-01,KO,0.019310014384327237,Coverage-aware sentiment tilt
2022-02-01,MMM,0.019370038267335653,Coverage-aware sentiment tilt
2022-02-01,MRK,0.02400861071355778,Coverage-aware sentiment tilt
2022-02-01,MS,0.014804209368984923,Coverage-aware sentiment tilt
2022-02-01,NEE,0.028749958362774854,Coverage-aware sentiment tilt
2022-02-01,NEM,0.01719110089214678,Coverage-aware sentiment tilt
2022-02-01,NKE,0.012564258945022548,Coverage-aware sentiment tilt
2022-02-01,NUE,0.009190119349834833,Coverage-aware sentiment tilt
2022-02-01,NVDA,0.01042644228578683,Coverage-aware sentiment tilt
2022-02-01,O,0.026111100536018478,Coverage-aware sentiment tilt
2022-02-01,OXY,0.006639464611622496,Coverage-aware sentiment tilt
2022-02-01,PLD,0.017046928114335107,Coverage-aware sentiment tilt
2022-02-01,PSA,0.042892777494295736,Coverage-aware sentiment tilt
2022-02-01,QCOM,0.017536218740787972,Coverage-aware sentiment tilt
2022-02-01,SBUX,0.014295853939367737,Coverage-aware sentiment tilt
2022-02-01,SHW,0.017615820957469924,Coverage-aware sentiment tilt
2022-02-01,SLB,0.013458738853751132,Coverage-aware sentiment tilt
2022-02-01,SO,0.034880879422931825,Coverage-aware sentiment tilt
2022-02-01,T,0.016886715062623358,Coverage-aware sentiment tilt
2022-02-01,TMUS,0.013980792351734809,Coverage-aware sentiment tilt
2022-02-01,TTWO,0.018552273536929172,Coverage-aware sentiment tilt
2022-02-01,UPS,0.027502997144285765,Coverage-aware sentiment tilt
2022-02-01,USB,0.01428836517434501,Coverage-aware sentiment tilt
2022-02-01,V,0.01446664079321279,Coverage-aware sentiment tilt
2022-02-01,WFC,0.017390625388880154,Coverage-aware sentiment tilt
2022-02-01,WMT,0.020263661535629106,Coverage-aware sentiment tilt
2022-02-01,XOM,0.014583466199424322,Coverage-aware sentiment tilt
2022-03-01,ABBV,0.03303293088929289,Coverage-aware sentiment tilt
2022-03-01,ABT,0.02513191301507745,Coverage-aware sentiment tilt
2022-03-01,ADBE,0.013618202443313982,Coverage-aware sentiment tilt
2022-03-01,AEP,0.029794650566460874,Coverage-aware sentiment tilt
2022-03-01,AMD,0.015730315174943527,Coverage-aware sentiment tilt
2022-03-01,AMGN,0.015429543049548,Coverage-aware sentiment tilt
2022-03-01,AMT,0.020307810629245606,Coverage-aware sentiment tilt
2022-03-01,BA,0.009434788278947077,Coverage-aware sentiment tilt
2022-03-01,CAT,0.011089408550163838,Coverage-aware sentiment tilt
2022-03-01,CCI,0.022899732424883926,Coverage-aware sentiment tilt
2022-03-01,CMCSA,0.013470261308276282,Coverage-aware sentiment tilt
2022-03-01,COP,0.01280071820898054,Coverage-aware sentiment tilt
2022-03-01,CVX,0.016938839804482526,Coverage-aware sentiment tilt
2022-03-01,D,0.03670384494462977,Coverage-aware sentiment tilt
2022-03-01,DD,0.009409528604232519,Coverage-aware sentiment tilt
2022-03-01,DIS,0.017304802111218872,Coverage-aware sentiment tilt
2022-03-01,DOW,0.009628822354006599,Coverage-aware sentiment tilt
2022-03-01,DUK,0.04278973151236378,Coverage-aware sentiment tilt
2022-03-01,EA,0.02642441791245413,Coverage-aware sentiment tilt
2022-03-01,GE,0.014390624657761487,Coverage-aware sentiment tilt
2022-03-01,GILD,0.02587701141076575,Coverage-aware sentiment tilt
2022-03-01,GS,0.007946518481030672,Coverage-aware sentiment tilt
2022-03-01,INTC,0.014899018435422953,Coverage-aware sentiment tilt
2022-03-01,KO,0.02882675225028135,Coverage-aware sentiment tilt
2022-03-01,MMM,0.020284043202903747,Coverage-aware sentiment tilt
2022-03-01,MRK,0.03398918456033851,Coverage-aware sentiment tilt
2022-03-01,MS,0.009986247108726563,Coverage-aware sentiment tilt
2022-03-01,NEE,0.0447552155017802,Coverage-aware sentiment tilt
2022-03-01,NEM,0.02372412848762055,Coverage-aware sentiment tilt
2022-03-01,NKE,0.010432824282277117,Coverage-aware sentiment tilt
2022-03-01,NUE,0.009170737679703354,Coverage-aware sentiment tilt
2022-03-01,NVDA,0.008925111541646267,Coverage-aware sentiment tilt
2022-03-01,O,0.023599453156060646,Coverage-aware sentiment tilt
2022-03-01,OXY,0.012927888511791493,Coverage-aware sentiment tilt
2022-03-01,PLD,0.01907703247856701,Coverage-aware sentiment tilt
2022-03-01,PSA,0.04859607375053143,Coverage-aware sentiment tilt
2022-03-01,QCOM,0.015173138709785284,Coverage-aware sentiment tilt
2022-03-01,SBUX,0.013071458070582733,Coverage-aware sentiment tilt
2022-03-01,SHW,0.015354208838086776,Coverage-aware sentiment tilt
2022-03-01,SLB,0.009688507148885231,Coverage-aware sentiment tilt
2022-03-01,SO,0.03952830167340456,Coverage-aware sentiment tilt
2022-03-01,T,0.017314155744447324,Coverage-aware sentiment tilt
2022-03-01,TMUS,0.02621762671205544,Coverage-aware sentiment tilt
2022-03-01,TTWO,0.022350249130310616,Coverage-aware sentiment tilt
2022-03-01,UPS,0.013580804137690593,Coverage-aware sentiment tilt
2022-03-01,USB,0.014894468650001302,Coverage-aware sentiment tilt
2022-03-01,V,0.016710274966669728,Coverage-aware sentiment tilt
2022-03-01,WFC,0.012386677284788827,Coverage-aware sentiment tilt
2022-03-01,WMT,0.029695917348737805,Coverage-aware sentiment tilt
2022-03-01,XOM,0.014686084304822574,Coverage-aware sentiment tilt
2022-04-01,ABBV,0.026105438328184655,Coverage-aware sentiment tilt
2022-04-01,ABT,0.024459034339240883,Coverage-aware sentiment tilt
2022-04-01,ADBE,0.01226971350982686,Coverage-aware sentiment tilt
2022-04-01,AEP,0.03699979869197203,Coverage-aware sentiment tilt
2022-04-01,AMD,0.012128074438413145,Coverage-aware sentiment tilt
2022-04-01,AMGN,0.013733174764056656,Coverage-aware sentiment tilt
2022-04-01,AMT,0.022681130818272565,Coverage-aware sentiment tilt
2022-04-01,BA,0.008327396574672831,Coverage-aware sentiment tilt
2022-04-01,CAT,0.019702569050745782,Coverage-aware sentiment tilt
2022-04-01,CCI,0.026924820424844488,Coverage-aware sentiment tilt
2022-04-01,CMCSA,0.009341228161286404,Coverage-aware sentiment tilt
2022-04-01,COP,0.01970760575174834,Coverage-aware sentiment tilt
2022-04-01,CVX,0.01972094867971905,Coverage-aware sentiment tilt
2022-04-01,D,0.030854965577916383,Coverage-aware sentiment tilt
2022-04-01,DD,0.013907465782630838,Coverage-aware sentiment tilt
2022-04-01,DIS,0.01631179164701335,Coverage-aware sentiment tilt
2022-04-01,DOW,0.01260734663382479,Coverage-aware sentiment tilt
2022-04-01,DUK,0.04402829365416155,Coverage-aware sentiment tilt
2022-04-01,EA,0.018243709834644732,Coverage-aware sentiment tilt
2022-04-01,GE,0.00882495594389851,Coverage-aware sentiment tilt
2022-04-01,GILD,0.021467191568833158,Coverage-aware sentiment tilt
2022-04-01,GS,0.007718302367115427,Coverage-aware sentiment tilt
2022-04-01,INTC,0.01738283226246886,Coverage-aware sentiment tilt
2022-04-01,KO,0.025561346546176776,Coverage-aware sentiment tilt
2022-04-01,MMM,0.01747897743222107,Coverage-aware sentiment tilt
2022-04-01,MRK,0.02778777448015375,Coverage-aware sentiment tilt
2022-04-01,MS,0.0092463214162228,Coverage-aware sentiment tilt
2022-04-01,NEE,0.03134817405640212,Coverage-aware sentiment tilt
2022-04-01,NEM,0.027676334057842394,Coverage-aware sentiment tilt
2022-04-01,NKE,0.015775828087492075,Coverage-aware sentiment tilt
2022-04-01,NUE,0.014560361949176624,Coverage-aware sentiment tilt
2022-04-01,NVDA,0.01035141592388827,Coverage-aware sentiment tilt
2022-04-01,O,0.01948572024632153,Coverage-aware sentiment tilt
2022-04-01,OXY,0.012417550761607858,Coverage-aware sentiment tilt
2022-04-01,PLD,0.02478919072828651,Coverage-aware sentiment tilt
2022-04-01,PSA,0.026249459041894234,Coverage-aware sentiment tilt
2022-04-01,QCOM,0.014256974859582864,Coverage-aware sentiment tilt
2022-04-01,SBUX,0.013443097735991848,Coverage-aware sentiment tilt
2022-04-01,SHW,0.017111514043305166,Coverage-aware sentiment tilt
2022-04-01,SLB,0.010918013910780974,Coverage-aware sentiment tilt
2022-04-01,SO,0.03920361733197176,Coverage-aware sentiment tilt
2022-04-01,T,0.026346050062063284,Coverage-aware sentiment tilt
2022-04-01,TMUS,0.0246246207453266,Coverage-aware sentiment tilt
2022-04-01,TTWO,0.01544230850618729,Coverage-aware sentiment tilt
2022-04-01,UPS,0.031575256427846386,Coverage-aware sentiment tilt
2022-04-01,USB,0.015275134749182026,Coverage-aware sentiment tilt
2022-04-01,V,0.020999490303234593,Coverage-aware sentiment tilt
2022-04-01,WFC,0.015525801857910039,Coverage-aware sentiment tilt
2022-04-01,WMT,0.029723477178602565,Coverage-aware sentiment tilt
2022-04-01,XOM,0.01937839875483724,Coverage-aware sentiment tilt
2022-05-02,ABBV,0.034119404959167224,Coverage-aware sentiment tilt
